dataset,phase1_accuracy,phase1_earliness,phase2_accuracy,phase2_earliness
FaceAll,0.8934911242603549,0.9185935,0.9242603550295858,0.13635868
CricketZ,0.7282051282051282,1.0,0.7153846153846154,1.0
FiftyWords,0.7538461538461538,1.0,0.7428571428571429,1.0
MedicalImages,0.7421052631578947,1.0,0.7421052631578947,1.0
DiatomSizeReduction,0.7156862745098039,0.9474178,0.954248366013072,0.034693725
