dataset,phase1_accuracy,phase1_earliness,phase2_accuracy,phase2_earliness
FaceAll,0.9065088757396451,0.8919481,0.9183431952662722,0.23886664
ECGFiveDays,1.0,0.9946401,0.9686411149825784,0.12097045
CricketZ,0.7025641025641025,0.39140722,0.7358974358974358,0.43673779999999995
FiftyWords,0.7032967032967034,0.42679846,0.7186813186813187,0.37923115
MedicalImages,0.725,0.4394871,0.7078947368421052,0.38368687
DiatomSizeReduction,0.7287581699346405,0.9029771999999999,0.9705882352941176,0.16413967
